"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_1B","Batting_Average","Slugging","OPS","ISO","wOBA","R.perAB","H.perAB","singles.perAB","doubles.perAB","triples.perAB","HR.perAB","RBI.perAB","SB.perAB","CS.perAB","BB.perAB","SO.perAB","IBB.perAB","HBP.perAB","SH.perAB","SF.perAB","GIDP.perAB","TotalAllStarAwards","HR.outlier","debutYear"
"manniri01",0,0,0,0,"N",1954,9,2,"USA","NY","Niagara Falls",NA,NA,NA,"","","","Rick","Manning","Richard Eugene",180,73,"L","R","1975-05-23","1987-10-04","mannr001","manniri01",13,2,1555,5248,664,1349,189,43,56,458,168,78,471,616,33,9,61,43,104,1508,1353,36768,3831,71,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,1061,0.257050304878049,0.341463414634146,0.316929474961012,0.0844131097560976,0.144701603346114,0.126524390243902,0.257050304878049,0.202172256097561,0.0360137195121951,0.00819359756097561,0.0106707317073171,0.0872713414634146,0.0320121951219512,0.0148628048780488,0.0897484756097561,0.117378048780488,0.00628810975609756,0.00171493902439024,0.0116234756097561,0.00819359756097561,0.0198170731707317,0,FALSE,1975
"manwaki01",0,0,0,0,"N",1965,7,15,"USA","NY","Elmira",NA,NA,NA,"","","","Kirt","Manwaring","Kirt Dean",185,71,"R","R","1987-09-15","1999-10-03","manwk001","manwaki01",13,3,1008,2982,248,733,111,20,21,278,10,19,243,505,28,50,42,19,82,993,883,23054,4946,489,50,82,56,213,569,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,581,0.245808182427901,0.31757209926224,0.311475409836066,0.0717639168343394,0.138874709124311,0.0831656606304494,0.245808182427901,0.194835680751174,0.0372233400402414,0.00670690811535882,0.00704225352112676,0.0932260228034876,0.00335345405767941,0.00637156270959088,0.0814889336016097,0.16934942991281,0.00938967136150235,0.0167672702883971,0.0140845070422535,0.00637156270959088,0.0274983232729712,0,FALSE,1987
"marreel01",0,0,0,0,"N",1973,11,17,"Cuba","La Habana","La Habana",NA,NA,NA,"","","","Eli","Marrero","Elieser",180,73,"R","R","1997-09-03","2006-08-08","marre001","marreel01",10,6,724,1906,262,463,99,12,66,261,56,11,168,372,25,8,18,26,40,679,472,13314,2415,173,35,53,8,37,130,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,286,0.242917103882476,0.411332633788038,0.303130929791271,0.168415529905561,0.198622083533365,0.137460650577125,0.242917103882476,0.150052465897167,0.0519412381951731,0.00629590766002099,0.0346274921301154,0.136935991605456,0.0293809024134313,0.00577124868835257,0.0881427072402938,0.195173137460651,0.0131164742917104,0.00419727177334732,0.00944386149003148,0.0136411332633788,0.0209863588667366,0,FALSE,1997
"marshmi02",0,0,0,0,"N",1960,1,12,"USA","IL","Libertyville",NA,NA,NA,"","","","Mike","Marshall","Michael Allen",215,77,"R","R","1981-09-07","1991-08-04","marsm001","marshmi02",11,4,1035,3593,433,971,173,8,148,530,26,33,247,810,33,37,3,28,79,960,903,23487,2602,152,40,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,642,0.270247703868633,0.446423601447259,0.321382842509603,0.176175897578625,0.200191787190083,0.120512106874478,0.270247703868633,0.178680768160312,0.0481491789590871,0.00222655162816588,0.0411912051210687,0.147509045365989,0.0072362927915391,0.00918452546618425,0.0687447815196215,0.225438352351795,0.00918452546618425,0.0102978012802672,0.000834956860562204,0.00779293069858057,0.021987197328138,0,FALSE,1981
"martial03",0,0,0,0,"N",1967,11,24,"USA","CA","West Covina",NA,NA,NA,"","","","Al","Martin","Albert Lee",220,74,"L","L","1992-07-28","2003-09-21","marta001","martial03",11,4,1232,4242,664,1172,220,48,132,485,173,65,390,879,43,24,5,27,63,1062,987,25604,1705,55,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,772,0.276284771334276,0.444130127298444,0.33867179158659,0.167845355964168,0.20686025862069,0.156529938708157,0.276284771334276,0.181989627534182,0.0518623290900519,0.0113154172560113,0.0311173974540311,0.114332861857614,0.0407826496935408,0.0153229608675153,0.0919377652050919,0.207213578500707,0.0101367279585101,0.00565770862800566,0.00117868929750118,0.00636492220650637,0.0148514851485149,0,FALSE,1992
"martibu01",0,0,0,0,"N",1948,11,7,"USA","CA","Redding",NA,NA,NA,"","","","Buck","Martinez","John Albert",190,70,"R","R","1969-06-18","1986-10-03","martb001","martibu01",17,3,1049,2743,245,618,128,10,58,321,5,10,230,419,5,8,56,35,59,1010,846,22054,4040,397,70,60,49,175,464,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,422,0.225300765585126,0.34269048487058,0.283819628647215,0.117389719285454,0.165793955496513,0.0893182646737149,0.225300765585126,0.153846153846154,0.046664236237696,0.00364564345607,0.021144732045206,0.117025154939847,0.001822821728035,0.00364564345607,0.0838497994896099,0.152752460809333,0.001822821728035,0.002916514764856,0.020415603353992,0.012759752096245,0.021509296390813,0,FALSE,1969
"martida01",0,0,0,0,"N",1964,9,26,"USA","NY","New York",NA,NA,NA,"","","","Dave","Martinez","David",150,70,"L","L","1986-06-15","2001-10-07","martd002","martida01",16,9,1919,5795,795,1599,238,72,91,580,183,94,567,893,47,28,53,37,84,1774,1418,38787,4169,197,61,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,1198,0.275927523727351,0.388955996548749,0.341372335459779,0.113028472821398,0.171698965517241,0.137187230371009,0.275927523727351,0.206729939603106,0.04106988783434,0.0124245038826575,0.0157031924072476,0.100086281276963,0.0315789473684211,0.016220880069025,0.0978429680759275,0.154098360655738,0.00811044003451251,0.00483175150992235,0.0091458153580673,0.00638481449525453,0.014495254529767,0,FALSE,1986
"martied01",8,581,436,259,"N",1963,1,2,"USA","NY","New York",NA,NA,NA,"","","","Edgar","Martinez","Edgar",175,72,"R","R","1987-09-12","2004-10-03","marte001","martied01",18,1,2055,7213,1219,2247,514,15,309,1261,49,30,1283,1202,113,89,10,77,190,592,561,14488,566,1025,81,107,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,7,"3b",0,0,0,1,0,0,0,0,1409,0.311520865104672,0.515458200471371,0.417801893327176,0.203937335366699,0.271776839396421,0.169000415915708,0.311520865104672,0.195341744073201,0.0712602245944822,0.00207957853874948,0.0428393178982393,0.174823235824206,0.0067932898932483,0.00415915707749896,0.177873284347706,0.166643560238458,0.0156661583252461,0.0123388326632469,0.00138638569249965,0.0106751698322473,0.0263413281574934,4,TRUE,1987
"martije01",0,0,0,0,"N",1949,5,11,"USA","SC","Columbia",NA,NA,NA,"","","","Jerry","Martin","Jerry Lindsey",195,73,"R","R","1974-09-07","1984-09-19","martj001","martije01",11,5,1018,2652,337,666,130,17,85,345,38,23,207,574,20,16,6,23,60,915,636,18492,1553,45,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,434,0.251131221719457,0.409125188536953,0.306763285024155,0.157993966817496,0.191246768589298,0.127073906485671,0.251131221719457,0.163650075414781,0.0490196078431373,0.00641025641025641,0.032051282051282,0.130090497737557,0.0143288084464555,0.00867269984917044,0.0780542986425339,0.216440422322775,0.00754147812971342,0.00603318250377074,0.00226244343891403,0.00867269984917044,0.0226244343891403,0,FALSE,1974
"martira03",0,0,0,0,"N",1972,10,10,"USA","PA","Philadelphia",NA,NA,NA,"","","","Ramon","Martinez","Ramon E.",170,73,"R","R","1998-06-20","2009-06-02","martr003","martira03",12,6,798,1952,223,512,98,10,29,242,10,7,170,267,14,15,38,31,46,750,471,13859,842,1288,55,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,375,0.262295081967213,0.367315573770492,0.321494464944649,0.105020491803279,0.164074744661096,0.114241803278689,0.262295081967213,0.192110655737705,0.0502049180327869,0.00512295081967213,0.0148565573770492,0.123975409836066,0.00512295081967213,0.00358606557377049,0.0870901639344262,0.136782786885246,0.00717213114754098,0.0076844262295082,0.0194672131147541,0.0158811475409836,0.0235655737704918,0,FALSE,1998
"martiti02",1,581,436,6,"N",1967,12,7,"USA","FL","Tampa",NA,NA,NA,"","","","Tino","Martinez","Constantino",205,74,"L","R","1990-08-20","2005-10-02","martt002","martiti02",16,4,2023,7111,1008,1925,365,21,339,1271,27,20,780,1069,102,59,14,80,191,1869,1777,46960,15001,1159,80,1398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"1b",0,1,0,0,0,0,0,0,1200,0.270707354802419,0.470960483757559,0.344209215442092,0.20025312895514,0.230457618567104,0.141752214878357,0.270707354802419,0.168752636759949,0.0513289270144846,0.00295317114329911,0.0476726198846857,0.178737167768246,0.00379693432709886,0.00281254394599916,0.109689213893967,0.150330473913655,0.0143439741245957,0.00829700464069751,0.00196878076219941,0.0112501757839966,0.0268597946842919,1,TRUE,1990
"marzajo01",0,0,0,0,"N",1963,2,14,"USA","PA","Philadelphia",2008,4,19,"USA","PA","Philadelphia","John","Marzano","John Robert",185,71,"R","R","1987-07-31","1998-09-23","marzj001","marzajo01",10,3,301,794,79,191,45,2,11,72,0,2,39,138,1,18,14,6,17,293,223,6141,1560,123,20,18,28,71,166,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,133,0.240554156171285,0.343828715365239,0.289381563593932,0.103274559193955,0.157201401869159,0.0994962216624685,0.240554156171285,0.167506297229219,0.0566750629722922,0.00251889168765743,0.0138539042821159,0.0906801007556675,0,0.00251889168765743,0.0491183879093199,0.173803526448363,0.00125944584382872,0.0226700251889169,0.017632241813602,0.00755667506297229,0.0214105793450882,0,FALSE,1987
"mathemi01",0,0,0,0,"N",1970,9,22,"USA","OH","Columbus",NA,NA,NA,"","","","Mike","Matheny","Michael Scott",205,75,"R","R","1994-04-07","2006-05-31","mathm001","mathemi01",13,5,1305,3877,353,925,190,9,67,443,8,14,266,795,54,45,65,34,97,1303,1142,30251,7145,614,44,89,60,128,552,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,659,0.238586535981429,0.344080474593758,0.292752250118427,0.105493938612329,0.152132965451056,0.0910497807583183,0.238586535981429,0.169976786174877,0.0490069641475368,0.00232138251225174,0.017281403146763,0.114263605880836,0.00206345112200155,0.00361103946350271,0.0686097498065515,0.205055455248904,0.0139282950735104,0.0116069125612587,0.0167655403662626,0.00876966726850658,0.0250193448542688,0,FALSE,1994
"matthga01",1,423,318,0,"N",1950,7,5,"USA","CA","San Fernando",NA,NA,NA,"","","","Gary","Matthews","Gary Nathaniel",185,74,"R","R","1972-09-06","1987-10-02","mattg001","matthga01",16,5,2033,7147,1083,2011,319,51,234,978,183,74,940,1125,46,21,19,62,179,1876,1852,47253,3226,135,112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,1407,0.281376801455156,0.438505666713306,0.363769889840881,0.15712886525815,0.21374478089611,0.151532111375402,0.281376801455156,0.196865817825661,0.0446341122149153,0.00713586120050371,0.0327410102140758,0.136840632433189,0.0256051490135721,0.0103539946830838,0.131523716244578,0.157408702952288,0.00643626696516021,0.0029382957884427,0.0026584580943053,0.00867496851825941,0.0250454736252973,0,FALSE,1972
"matthga02",0,0,0,0,"N",1974,8,25,"USA","CA","San Francisco",NA,NA,NA,"","","","Gary","Matthews","Gary Nathaniel",200,75,"B","R","1999-06-04","2010-06-02","mattg002","matthga02",12,7,1281,4103,612,1056,225,29,108,484,95,36,454,849,26,18,13,29,72,1158,998,27330,2431,56,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,694,0.257372654155496,0.405313185474043,0.331885317115552,0.147940531318547,0.203077806902578,0.149159151840117,0.257372654155496,0.169144528393858,0.0548379234706312,0.00706799902510358,0.026322203265903,0.117962466487936,0.0231537899098221,0.008774067755301,0.110650743358518,0.206921764562515,0.00633682671216183,0.0043870338776505,0.00316841335608092,0.00706799902510358,0.017548135510602,0,FALSE,1999
"mattido01",15,581,436,145,"N",1961,4,20,"USA","IN","Evansville",NA,NA,NA,"","","","Don","Mattingly","Donald Arthur",175,72,"L","L","1982-09-08","1995-10-01","mattd001","mattido01",14,1,1785,7003,1007,2153,442,20,222,1099,14,9,588,444,136,21,13,96,191,1714,1643,44071,14270,1121,68,1504,0,0,0,0,0,0,0,1,4,0,1,0,3,0,0,1,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,"1b",0,1,0,0,0,0,0,0,1469,0.307439668713409,0.471369413108668,0.358329008822003,0.163929744395259,0.200477179080824,0.14379551620734,0.307439668713409,0.20976724261031,0.0631158075110667,0.00285591889190347,0.0317006997001285,0.156932743110096,0.00199914322433243,0.00128516350135656,0.083964015421962,0.063401399400257,0.0194202484649436,0.00299871483649864,0.00185634727973726,0.0137084106811367,0.0272740254176781,4,FALSE,1982
"maxvida01",1,401,301,0,"N",1939,2,18,"USA","IL","Granite City",NA,NA,NA,"","","","Dal","Maxvill","Charles Dallan",157,71,"R","R","1962-06-10","1975-09-28","maxvd101","maxvida01",14,3,1423,3443,302,748,79,24,6,252,7,11,370,538,49,8,54,23,94,1401,1094,29688,1974,3684,153,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,639,0.217252396166134,0.259366831251815,0.292924037460978,0.0421144350856811,0.114837470355731,0.0877142027301772,0.217252396166134,0.185593958756898,0.0229451060121987,0.00697066511762997,0.00174266627940749,0.0731919837351147,0.00203311065930874,0.00319488817891374,0.107464420563462,0.156259076386872,0.0142317746151612,0.00232355503920999,0.0156839965146674,0.00668022073772873,0.0273017717107174,0,FALSE,1962
"maybejo01",1,427,321,0,"N",1949,2,18,"USA","MI","Detroit",NA,NA,NA,"","","","John","Mayberry","John Claiborn",215,75,"L","L","1968-09-10","1982-09-28","maybj101","maybejo01",15,4,1620,5447,733,1379,211,19,255,879,20,17,881,810,106,55,10,53,108,1478,1421,37652,13169,827,88,1307,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"1b",0,1,0,0,0,0,0,0,894,0.253166880851845,0.439324398751606,0.35969546302051,0.186157517899761,0.235148056872038,0.134569487791445,0.253166880851845,0.164127042408665,0.0387369194051772,0.00348815861942354,0.046814760418579,0.161373232972278,0.00367174591518267,0.00312098402790527,0.161740407563797,0.148705709564898,0.0194602533504681,0.0100973012667523,0.00183587295759133,0.00973012667523407,0.0198274279419864,2,FALSE,1968
"mayca01",1,374,281,0,"N",1948,5,17,"USA","AL","Birmingham",NA,NA,NA,"","","","Carlos","May","Carlos",200,71,"L","R","1968-09-06","1977-10-02","may-c101","mayca01",10,3,1165,4120,545,1127,172,23,90,536,85,53,512,565,63,45,7,39,112,888,867,22686,2920,193,45,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,842,0.273543689320388,0.391990291262136,0.357082273112807,0.118446601941748,0.185243842682141,0.132281553398058,0.273543689320388,0.204368932038835,0.041747572815534,0.00558252427184466,0.0218446601941748,0.130097087378641,0.020631067961165,0.0128640776699029,0.124271844660194,0.137135922330097,0.0152912621359223,0.0109223300970874,0.00169902912621359,0.00946601941747573,0.0271844660194175,0,FALSE,1968
"mayda01",0,0,0,0,"N",1943,12,23,"USA","DE","New Castle",2012,10,20,"USA","DE","Bear","Dave","May","David LaFrance",186,70,"L","R","1967-07-28","1978-10-01","may-d101","mayda01",12,5,1252,3670,462,920,130,20,96,422,60,47,344,501,41,28,25,18,91,1021,888,24144,2177,68,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,674,0.250681198910082,0.375476839237057,0.318226600985222,0.124795640326975,0.171282209504852,0.125885558583106,0.250681198910082,0.183651226158038,0.0354223433242507,0.00544959128065395,0.026158038147139,0.114986376021798,0.0163487738419619,0.0128065395095368,0.093732970027248,0.136512261580381,0.0111716621253406,0.00762942779291553,0.00681198910081744,0.00490463215258856,0.0247956403269755,0,FALSE,1967
"mayde01",0,0,0,0,"N",1968,7,14,"USA","NY","Rochester",NA,NA,NA,"","","","Derrick","May","Derrick Brant",210,76,"L","R","1990-09-06","1999-10-03","may-d001","mayde01",10,6,797,2200,244,596,103,10,52,310,30,12,156,254,26,8,3,19,57,614,519,13542,971,31,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,431,0.270909090909091,0.397727272727273,0.318925723877465,0.126818181818182,0.165495884599067,0.110909090909091,0.270909090909091,0.195909090909091,0.0468181818181818,0.00454545454545455,0.0236363636363636,0.140909090909091,0.0136363636363636,0.00545454545454545,0.0709090909090909,0.115454545454545,0.0118181818181818,0.00363636363636364,0.00136363636363636,0.00863636363636364,0.0259090909090909,0,FALSE,1990
"mayje01",1,432,324,0,"N",1943,12,14,"USA","VA","Staunton",1996,6,30,"USA","VA","Swoope","Jerry","May","Jerry Lee",190,74,"R","R","1964-09-19","1973-06-03","may-j101","mayje01",10,3,556,1527,120,357,63,10,15,130,1,2,157,293,48,11,8,13,42,525,454,12000,2649,248,29,36,41,104,174,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,269,0.233791748526523,0.317616240995416,0.307377049180328,0.0838244924688933,0.141438072289157,0.0785854616895874,0.233791748526523,0.176162409954158,0.0412573673870334,0.00654878847413229,0.00982318271119843,0.0851342501637197,0.000654878847413229,0.00130975769482646,0.102815979043877,0.191879502292076,0.031434184675835,0.00720366732154551,0.00523903077930583,0.00851342501637197,0.0275049115913556,0,FALSE,1964
"mayle01",1,427,321,3,"N",1943,3,23,"USA","AL","Birmingham",NA,NA,NA,"","","","Lee","May","Lee Andrew",195,75,"R","R","1965-09-01","1982-09-24","may-l101","mayle01",18,4,2071,7609,959,2031,340,31,354,1244,39,35,487,1570,85,49,9,65,219,1595,1542,39893,13029,900,90,1236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"1b",0,1,0,0,0,0,0,0,1306,0.266920751741359,0.459324484163491,0.312667478684531,0.192403732422132,0.203657944615385,0.126034958601656,0.266920751741359,0.171638848731765,0.0446839269286371,0.00407412274937574,0.046523853331581,0.163490603233014,0.00512550926534367,0.00459981600735971,0.0640031541595479,0.206334603758707,0.0111709817321593,0.00643974241030359,0.00118280983046392,0.00854251544223945,0.0287817058746222,1,TRUE,1965
"maymi01",0,0,0,0,"N",1950,8,1,"USA","IN","Gary",NA,NA,NA,"","","","Milt","May","Milton Scott",190,72,"L","R","1970-09-08","1984-09-30","may-m001","maymi01",15,5,1192,3693,313,971,147,11,77,443,4,13,305,361,65,9,35,32,98,1034,967,25618,5091,589,82,73,62,262,724,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,736,0.262929867316545,0.371242891957758,0.318148056449616,0.108313024641213,0.151948867639658,0.0847549417817492,0.262929867316545,0.199295965339832,0.0398050365556458,0.00297860817763336,0.0208502572434335,0.119956674790144,0.00108313024641213,0.00352017330083943,0.082588681288925,0.0977525047386948,0.0176008665041971,0.00243704305442729,0.00947738965610615,0.00866504197129705,0.0265366910370972,0,FALSE,1970
"maynebr01",0,0,0,0,"N",1968,4,19,"USA","CA","Loma Linda",NA,NA,NA,"","","","Brent","Mayne","Brent Danem",195,73,"L","R","1990-09-18","2004-10-02","maynb001","maynebr01",15,7,1279,3614,359,951,178,8,38,403,18,27,370,580,55,21,41,38,119,1154,1001,26820,6192,466,45,60,51,187,651,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,727,0.263143331488655,0.348367459878251,0.331931733860994,0.085224128389596,0.15448184553661,0.0993359158826785,0.263143331488655,0.201162147205313,0.0492529053680133,0.00221361372440509,0.0105146651909242,0.111510791366906,0.00498063087991146,0.00747094631986718,0.102379634753735,0.160486995019369,0.015218594355285,0.00581073602656336,0.0113447703375761,0.0105146651909242,0.0329275041505257,0,FALSE,1990
"mazzile01",0,0,0,0,"N",1955,3,25,"USA","NY","New York",NA,NA,NA,"","","","Lee","Mazzilli","Lee Louis",180,73,"B","R","1976-09-07","1989-09-29","mazzl001","mazzile01",14,5,1475,4124,571,1068,191,24,93,460,197,90,642,627,41,20,12,33,63,1083,958,25509,3425,131,51,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"cf",0,0,0,0,0,0,1,0,760,0.258971871968962,0.384578079534433,0.358995642249429,0.12560620756547,0.203758057764755,0.138457807953443,0.258971871968962,0.184287099903007,0.0463142580019399,0.005819592628516,0.0225509214354995,0.111542192046557,0.0477691561590689,0.021823472356935,0.155674102812803,0.152036857419981,0.00994180407371484,0.00484966052376334,0.002909796314258,0.00800193986420951,0.0152764306498545,0,FALSE,1976
"mcbriba01",1,447,336,0,"N",1949,2,3,"USA","MO","Fulton",NA,NA,NA,"","","","Bake","McBride","Arnold Ray",190,74,"L","R","1973-07-26","1983-10-01","mcbrb101","mcbriba01",11,3,1071,3853,548,1153,167,55,63,430,183,63,248,457,28,40,22,39,64,963,907,23552,2163,59,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,868,0.299247339735271,0.420192058136517,0.344736842105263,0.120944718401246,0.166488053949904,0.142226836231508,0.299247339735271,0.225279003373994,0.0433428497274851,0.0142745912276148,0.016350895406177,0.111601349597716,0.0474954580846094,0.016350895406177,0.0643654295354269,0.118608876200363,0.00726706462496756,0.0103815208928108,0.00570983649104594,0.0101219828704905,0.0166104334284973,0,FALSE,1973
"mccarda01",0,0,0,0,"N",1969,11,23,"USA","TX","Houston",NA,NA,NA,"","","","Dave","McCarty","David Andrew",210,77,"R","L","1993-05-17","2005-05-01","mccad001","mccarda01",11,7,632,1493,182,362,68,8,36,175,9,9,126,367,3,14,2,12,42,548,344,10051,2511,243,36,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,250,0.242464835900871,0.371064969859344,0.30516717325228,0.128600133958473,0.177935444579781,0.121902210314802,0.242464835900871,0.167448091091762,0.0455458807769591,0.00535833891493637,0.0241125251172137,0.117213663764233,0.00602813127930342,0.00602813127930342,0.0843938379102478,0.245813797722706,0.00200937709310114,0.00937709310113865,0.00133958472873409,0.00803750837240455,0.0281312793034159,0,FALSE,1993
"mccraqu01",0,0,0,0,"N",1970,8,16,"USA","NC","Wilmington",NA,NA,NA,"","","","Quinton","McCracken","Quinton Antoine",170,67,"B","R","1995-09-17","2006-07-05","mccrq001","mccraqu01",12,6,998,2462,359,675,118,32,21,244,89,44,229,445,11,9,59,20,50,711,524,14950,1178,38,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,504,0.274167343623071,0.373679935012185,0.335661764705882,0.0995125913891146,0.165184274640089,0.145816409423233,0.274167343623071,0.204711616571893,0.0479285134037368,0.0129975629569456,0.00852965069049553,0.09910641754671,0.0361494719740049,0.0178716490658002,0.0930138099106418,0.180747359870024,0.00446791226645004,0.00365556458164094,0.0239642567018684,0.00812347684809098,0.0203086921202275,0,FALSE,1995
