"playerID","HallOfFame_years_on_ballot","HallOfFame_max_ballots_cast","HallOfFame_max_needed","HallOfFame_max_votes","HallOfFame_inducted","birthYear","birthMonth","birthDay","birthCountry","birthState","birthCity","deathYear","deathMonth","deathDay","deathCountry","deathState","deathCity","nameFirst","nameLast","nameGiven","weight","height","bats","throws","debut","finalGame","retroID","bbrefID","Batting_total_seasons","Batting_total_teams","Batting_G","Batting_AB","Batting_R","Batting_H","Batting_2B","Batting_3B","Batting_HR","Batting_RBI","Batting_SB","Batting_CS","Batting_BB","Batting_SO","Batting_IBB","Batting_HBP","Batting_SH","Batting_SF","Batting_GIDP","Fielding_G","Fielding_GS","Fielding_InnOuts","Fielding_PO","Fielding_A","Fielding_E","Fielding_DP","Fielding_PB","Fielding_WP","Fielding_SB","Fielding_CS","Awards_PitchingTripleCrown","Awards_TripleCrown","Awards_BaseballMagazineAllStar","Awards_MostValuablePlayer","Awards_TSNAllStar","Awards_TSNGuideMVP","Awards_TSNMajorLeaguePlayerOfTheYear","Awards_TSNPitcherOfTheYear","Awards_TSNPlayerOfTheYear","Awards_RookieOfTheYear","Awards_BabeRuthAward","Awards_LouGehrigMemorialAward","Awards_WorldSeriesMVP","Awards_CyYoungAward","Awards_GoldGlove","Awards_FiremanOfTheYear","Awards_AlLStarGameMVP","Awards_HutchAward","Awards_RobertoClemnteAward","Awards_RolaidsReliefManAward","Awards_NLCSMVP","Awards_ALCSMVP","Awards_SilverSluger","Awards_BranchRickeyAward","Awards_HankAaronAward","Awards_TSNReliverOfTheYear","Awards_ComebackPlayerOfTheYear","Awards_OutstandingDHAward","Awards_RelieverOfTheYear","AllstarGames","position","position.c","position.1b","position.2b","position.3b","position.ss","position.lf","position.cf","position.rf","Batting_Average","Batting_1B","Slugging","OPS","ISO","wOBA"
"wallati01",1,472,354,1,"N",1957,9,14,"USA","CA","Huntington Beach",NA,NA,NA,"","","","Tim","Wallach","Timothy Charles",220,75,"R","R","1980-09-06",1996-09-29,"wallt001","wallati01",17,3,2212,8099,908,2085,432,36,260,1125,51,66,649,1307,89,77,6,77,192,2192,2120,56470,2543,4065,247,373,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,"3b",0,0,0,1,0,0,0,0,0.25743919002346,1357,0.41597728114582,0.315771736688385,0.158538091122361,0.194712765233178
"wallide01",0,0,0,0,"N",1954,4,17,"USA","NJ","Neptune",NA,NA,NA,"","","","Denny","Walling","Dennis Martin",180,72,"L","R","1975-09-07",1992-04-10,"walld001","wallide01",18,4,1271,2945,372,799,142,30,49,380,44,18,308,316,29,4,6,24,57,950,663,18630,2260,752,72,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.271307300509338,578,0.38981324278438,0.338616275525754,0.118505942275042,0.177932164821648
"wallsle01",0,0,0,0,"N",1933,1,6,"USA","CA","San Diego",1993,10,11,"USA","CA","Los Angeles","Lee","Walls","Ray Lee",205,75,"R","R","1952-04-21",1964-10-04,"walll101","wallsle01",10,5,902,2558,331,670,88,31,66,284,21,18,245,470,6,16,34,15,61,721,608,16240,1491,165,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,0.26192337763878,485,0.397967161845192,0.328510938602682,0.136043784206411,0.183925035360679
"waltero01",0,0,0,0,"N",1892,11,5,"USA","CA","San Francisco",1956,6,3,"USA","CA","Alameda","Roxy","Walters","Alfred John",160,68,"R","R","1915-09-16",1925-06-29,"waltr102","waltero01",11,3,498,1426,119,317,41,6,0,116,13,5,97,151,0,20,58,0,0,481,0,0,1887,537,63,68,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.222300140252454,270,0.259467040673212,0.281270252754375,0.0371669004207574,0.108329876863253
"waltoje01",0,0,0,0,"N",1965,7,8,"USA","GA","Newnan",NA,NA,NA,"","","","Jerome","Walton","Jerome O'Terrell",175,73,"R","R","1989-04-04",1998-05-06,"waltj001","waltoje01",10,6,598,1573,241,423,77,8,25,132,58,29,138,280,2,19,16,14,25,524,355,10046,1008,13,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.268912905276542,313,0.375715193897012,0.33256880733945,0.10680228862047,0.171453731343284
"wambsbi01",6,264,198,5,"N",1894,3,19,"USA","OH","Cleveland",1985,12,8,"USA","OH","Lakewood","Bill","Wambsganss","William Adolph",175,71,"R","R","1914-08-04",1926-09-27,"wambb101","wambsbi01",13,3,1491,5237,710,1359,215,59,7,520,140,74,490,357,0,47,323,0,0,1437,0,0,3420,4269,375,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.259499713576475,1078,0.327095665457323,0.328368548666436,0.0675959518808478,0.147398060270177
"wanerll01",10,269,202,47,"Y",1906,3,16,"USA","OK","Harrah",1982,7,22,"USA","OK","Oklahoma City","Lloyd","Waner","Lloyd James",150,69,"L","R","1927-04-12",1945-09-16,"wanel101","wanerll01",18,5,1993,7772,1201,2459,281,118,27,598,67,0,420,173,0,26,108,0,57,1821,0,0,4864,157,87,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.316392177045805,2033,0.393335048893464,0.353492333901193,0.0769428718476582,0.133082063762473
"wanerpa01",6,234,176,195,"Y",1903,4,16,"USA","OK","Harrah",1965,8,29,"USA","FL","Sarasota","Paul","Waner","Paul Glee",153,68,"L","L","1926-04-13",1945-04-26,"wanep101","wanerpa01",20,4,2549,9459,1627,3152,605,191,113,1309,104,0,1091,376,0,38,174,0,127,2361,0,0,5513,270,144,105,0,0,0,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"rf",0,0,0,0,0,0,0,1,0.333227613912676,2243,0.47341156570462,0.404325651681148,0.140183951791944,0.216700831129581
"wardaa01",0,0,0,0,"N",1896,8,28,"USA","AR","Booneville",1961,1,30,"USA","LA","New Orleans","Aaron","Ward","Aaron Lee",160,70,"R","R","1917-08-14",1928-06-07,"warda101","wardaa01",12,3,1059,3611,457,966,158,54,50,447,36,38,339,457,0,25,152,0,0,1026,0,0,2163,3066,164,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.267515923566879,704,0.382719468291332,0.334591194968553,0.115203544724453,0.178014389937107
"wardda01",0,0,0,0,"N",1975,6,27,"USA","CA","Lynwood",NA,NA,NA,"","","","Daryle","Ward","Daryle Lamar",240,74,"L","L","1998-05-14",2008-09-27,"wardd002","wardda01",11,6,948,2234,242,588,131,5,90,379,1,6,192,422,36,9,0,27,66,569,484,12242,2214,152,21,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.263205013428827,362,0.447179946284691,0.320471161657189,0.183974932855864,0.210203874690849
"wardga01",0,0,0,0,"N",1953,12,6,"USA","CA","Los Angeles",NA,NA,NA,"","","","Gary","Ward","Gary Lamell",195,74,"R","R","1979-09-03",1990-10-03,"wardg001","wardga01",12,4,1287,4479,594,1236,196,41,130,597,83,30,351,775,28,13,14,35,152,1150,1060,28120,2777,108,44,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"lf",0,0,0,0,0,1,0,0,0.275954454119223,869,0.425094887251619,0.3280032800328,0.149140433132396,0.185139216494845
"wardjo01",2,78,59,3,"Y",1860,3,3,"USA","PA","Bellefonte",1925,3,4,"USA","GA","Augusta","John","Ward","John Montgomery",165,69,"L","R","1878-07-15",1894-09-29,"wardm101","wardjo01",17,4,1825,7647,1408,2104,231,96,26,867,540,0,420,326,0,17,0,0,0,1870,0,0,3223,5043,950,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.275140578004446,1751,0.340656466588205,0.314324591786244,0.0655158885837583,0.118867615042058
"wardtu01",0,0,0,0,"N",1965,4,11,"USA","FL","Orlando",NA,NA,NA,"","","","Turner","Ward","Turner Max",200,74,"B","R","1990-09-10",2001-07-27,"wardt001","wardtu01",12,6,626,1548,210,389,73,11,39,219,33,15,186,247,11,13,20,22,36,512,359,10396,916,31,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.251291989664083,266,0.388242894056848,0.332391181458451,0.136950904392765,0.196959499431172
"warnejo01",0,0,0,0,"N",1872,8,15,"USA","NY","New York",1943,12,21,"USA","NY","Queens","Jack","Warner","John Joseph",165,71,"L","R","1895-04-23",1908-09-30,"warnj103","warnejo01",14,7,1073,3494,348,870,81,35,6,303,83,0,181,33,0,91,58,0,0,1042,0,0,4544,1315,207,102,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.248998282770464,748,0.297366914710933,0.30323951141795,0.0483686319404694,0.113948858204992
"warstra01",0,0,0,0,"N",1903,9,13,"USA","OH","North Canton",1964,5,31,"USA","OH","North Canton","Rabbit","Warstler","Harold Burton",150,67,"R","R","1930-07-24",1940-09-29,"warsr101","warstra01",11,4,1205,4088,431,935,133,36,11,332,42,22,405,414,0,11,107,0,47,1173,0,0,2353,3813,321,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.228718199608611,755,0.286937377690802,0.299955595026643,0.0582191780821918,0.134273090586146
"wasdeji01",0,0,0,0,"N",1914,5,15,"USA","OH","Cleveland",1983,8,6,"USA","FL","New Port Richey","Jimmy","Wasdell","James Charles",185,71,"L","L","1937-09-03",1947-04-18,"wasdj101","wasdeji01",11,5,888,2866,339,782,109,34,29,341,29,4,243,165,0,13,39,0,53,739,0,0,3309,183,68,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1b",0,1,0,0,0,0,0,0,0.272854152128402,610,0.364968597348221,0.332479180012812,0.0921144452198185,0.155552850736707
"washicl01",1,470,353,0,"N",1954,8,31,"USA","CA","Los Angeles",NA,NA,NA,"","","","Claudell","Washington","Claudell",190,72,"L","L","1974-07-05",1990-06-18,"washc001","washicl01",17,7,1912,6787,926,1884,334,69,164,824,312,134,468,1266,77,36,25,51,140,1685,1579,42104,3198,104,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"rf",0,0,0,0,0,0,0,1,0.277589509356122,1317,0.419625755120082,0.325251974938709,0.142036245763961,0.178019766001376
"washiro01",0,0,0,0,"N",1952,4,29,"USA","LA","New Orleans",NA,NA,NA,"","","","Ron","Washington","Ronald",155,71,"R","R","1977-09-10",1989-07-07,"washr001","washiro01",10,5,564,1586,190,414,65,22,20,146,28,18,65,266,1,9,16,13,31,531,374,10484,667,1068,70,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.261034047919294,307,0.367591424968474,0.2916915720263,0.10655737704918,0.142408253588517
"washiul01",0,0,0,0,"N",1953,10,27,"USA","OK","Stringtown",NA,NA,NA,"","","","U. L.","Washington","U. L.",175,71,"B","R","1977-09-06",1987-10-04,"washu001","washiu_01",11,3,907,2797,358,703,103,36,27,255,132,53,261,409,6,1,44,21,33,853,731,20011,1220,2336,160,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.25134072220236,537,0.342867357883447,0.313311688311688,0.0915266356810869,0.152951724137931
"wathajo01",1,443,333,0,"N",1949,10,4,"USA","IA","Cedar Rapids",NA,NA,NA,"","","","John","Wathan","John David",205,74,"R","R","1976-05-26",1985-10-06,"wathj001","wathajo01",10,1,860,2505,305,656,90,25,21,261,105,36,199,265,10,14,28,18,89,832,646,17779,3388,284,52,123,15,116,313,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.26187624750499,520,0.342914171656687,0.317616959064327,0.0810379241516966,0.141454512105649
"watsobo01",1,444,333,3,"N",1946,4,10,"USA","CA","Los Angeles",NA,NA,NA,"","","","Bob","Watson","Robert Jose",201,72,"R","R","1966-09-09",1984-09-30,"watsb001","watsobo01",19,4,1832,6185,802,1826,307,41,184,989,27,28,653,796,98,48,11,65,173,1668,1568,40039,9848,679,110,773,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"1b",0,1,0,0,0,0,0,0,0.295230396119644,1294,0.447372675828618,0.363544813695871,0.152142279708973,0.200722340580768
"weathro01",0,0,0,0,"N",1915,2,25,"USA","TX","Warren",1991,1,19,"USA","TX","Woodville","Roy","Weatherly","Cyril Roy",170,66,"L","R","1936-06-27",1950-10-01,"weatr101","weathro01",10,3,811,2781,415,794,152,44,43,290,42,49,180,170,0,7,40,0,24,677,0,0,1565,53,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.285508809780654,555,0.418194893923049,0.330525606469003,0.132686084142395,0.179641846361186
"webbsk01",0,0,0,0,"N",1909,11,4,"USA","MS","Meridian",1986,7,8,"USA","MS","Meridian","Skeeter","Webb","James Laverne",150,69,"R","R","1932-07-20",1948-08-31,"webbs101","webbsk01",12,5,699,2274,216,498,73,15,3,166,33,26,132,215,0,3,44,0,40,657,0,0,1228,1925,149,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ss",0,0,0,0,1,0,0,0,0.218997361477573,407,0.268249780123131,0.262764632627646,0.0492524186455585,0.104903943545039
"webstle01",0,0,0,0,"N",1965,2,10,"USA","LA","New Orleans",NA,NA,NA,"","","","Lenny","Webster","Leonard Irell",185,69,"R","R","1989-09-01",2000-09-23,"websl001","webstle01",12,5,587,1450,157,368,73,2,33,176,1,3,140,209,5,12,11,4,53,528,380,10708,2648,189,15,24,28,121,356,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.253793103448276,260,0.375172413793103,0.323785803237858,0.121379310344828,0.181292941911305
"webstmi01",0,0,0,0,"N",1959,5,16,"USA","KS","Larned",NA,NA,NA,"","","","Mitch","Webster","Mitchell Dean",185,72,"B","L","1983-09-02",1995-10-01,"websm001","webstmi01",13,6,1265,3419,504,900,150,55,70,342,160,73,325,578,28,28,47,30,42,1009,767,22042,1930,35,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.26323486399532,625,0.400701959637321,0.329563387690689,0.137467095642001,0.187399576046635
"wehnejo01",0,0,0,0,"N",1967,6,29,"USA","PA","Pittsburgh",NA,NA,NA,"","","","John","Wehner","John Paul",205,75,"R","R","1991-07-17",2001-07-27,"wehnj001","wehnejo01",11,2,461,804,99,200,33,4,4,54,15,7,73,136,5,1,16,3,18,348,169,5100,376,260,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.248756218905473,159,0.314676616915423,0.311010215664018,0.0659203980099502,0.135356392694064
"weisal01",0,0,0,0,"N",1938,4,2,"USA","NY","Franklin Square",NA,NA,NA,"","","","Al","Weis","Albert John",160,72,"B","R","1962-09-15",1971-06-23,"weisa101","weisal01",10,2,800,1578,195,346,45,11,7,115,55,22,117,299,11,14,45,9,24,705,433,12745,985,1407,86,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2b",0,0,1,0,0,0,0,0,0.219264892268695,283,0.275031685678074,0.277648428405122,0.055766793409379,0.116026010544815
"weisswa01",1,520,390,1,"N",1963,11,28,"USA","NY","Tuxedo",NA,NA,NA,"","","","Walt","Weiss","Walter William",175,72,"B","R","1987-07-12",2000-10-01,"weisw001","weisswa01",14,4,1495,4686,623,1207,182,31,25,386,96,35,658,658,38,40,89,42,75,1462,1355,35796,2056,4007,190,854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"ss",0,0,0,0,1,0,0,0,0.257575757575758,969,0.32565087494665,0.351087357169185,0.068075117370892,0.162707906458797
"welchcu01",0,0,0,0,"N",1862,2,10,"USA","OH","Williamsport",1896,8,29,"USA","OH","East Liverpool","Curt","Welch","Curtis Benton",175,70,"R","R","1884-05-01",1893-05-23,"welcc101","welchcu01",10,7,1107,4385,915,1152,215,66,16,503,453,0,381,93,0,173,0,0,0,1120,0,0,2470,318,213,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.262713797035348,855,0.352793614595211,0.345414051427414,0.0900798175598632,0.17761834379429
"werbebi01",4,266,200,3,"N",1908,6,20,"USA","MD","Berwyn",2009,1,22,"USA","NC","Charlotte","Billy","Werber","William Murray",170,70,"R","R","1930-06-25",1942-09-05,"werbb101","werbebi01",11,5,1295,5024,875,1363,271,50,78,539,215,68,701,363,0,32,88,0,39,1290,0,0,1548,2695,269,267,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.271297770700637,964,0.39171974522293,0.364078513114469,0.120421974522293,0.205231231544207
"wertzvi01",9,396,297,5,"N",1925,2,9,"USA","PA","York",1983,7,7,"USA","MI","Detroit","Vic","Wertz","Victor Woodrow",186,72,"L","R","1947-04-15",1963-09-19,"wertv101","wertzvi01",17,6,1862,6099,867,1692,289,42,266,1178,9,19,828,842,33,27,24,43,143,1604,723,17608,6807,519,112,557,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"rf",0,0,0,0,0,0,0,1,0.277422528283325,1095,0.469421216592884,0.364013148492211,0.191998688309559,0.23827354968409
"westlwa01",0,0,0,0,"N",1920,11,8,"USA","CA","Gridley",NA,NA,NA,"","","","Wally","Westlake","Waldon Thomas",186,72,"R","R","1947-04-15",1956-05-12,"westw102","westlwa01",10,6,958,3117,474,848,107,33,127,539,19,7,317,453,1,33,26,2,98,868,71,1989,1872,145,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"rf",0,0,0,0,0,0,0,1,0.272056464549246,581,0.449791466153353,0.34534447967714,0.177735001604106,0.216150749711649
"westrwe01",1,201,151,2,"N",1922,11,28,"USA","MN","Clearbrook",2002,5,28,"USA","MN","Clearbrook","Wes","Westrum","Wesley Noreen",185,71,"R","R","1947-09-17",1957-09-29,"westw101","westrwe01",11,1,919,2322,302,503,59,8,96,315,10,5,489,514,9,19,11,8,60,903,220,5732,3639,418,62,82,61,30,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c",1,0,0,0,0,0,0,0,0.216623600344531,340,0.372954349698536,0.356236786469345,0.156330749354005,0.234967479674797
"westsa01",1,121,91,1,"N",1904,10,5,"USA","TX","Longview",1985,11,23,"USA","TX","Lubbock","Sam","West","Samuel Filmore",165,71,"L","L","1927-04-17",1942-09-24,"wests101","westsa01",16,3,1753,6148,934,1838,347,101,75,838,53,56,696,540,0,5,123,0,6,1602,0,0,4528,164,81,64,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"cf",0,0,0,0,0,0,1,0,0.298959011060507,1315,0.424853610930384,0.370711052708425,0.125894599869876,0.198926850635129
"wheatza01",17,274,206,51,"Y",1888,5,23,"USA","MO","Hamilton",1972,3,11,"USA","MO","Sedalia","Zack","Wheat","Zachariah Davis",170,70,"L","R","1909-09-11",1927-09-21,"wheaz101","wheatza01",19,2,2410,9106,1289,2884,476,172,132,1248,205,49,650,559,0,77,163,0,0,2337,0,0,4996,232,183,54,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lf",0,0,0,0,0,1,0,0,0.316714254337799,2104,0.450252580716011,0.36723278755212,0.133538326378212,0.188264944574392
"whitalo01",1,515,387,15,"N",1957,5,12,"USA","NY","Brooklyn",NA,NA,NA,"","","","Lou","Whitaker","Louis Rodman",160,71,"L","R","1977-09-09",1995-10-01,"whitl001","whitalo01",19,1,2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,79,20,89,91,143,2308,2146,57207,4771,6653,189,1527,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,"2b",0,0,1,0,0,0,0,0,0.276429404900817,1640,0.426021003500583,0.363028953229399,0.149591598599767,0.212572303296255
"whitebi03",0,0,0,0,"N",1934,1,28,"USA","FL","Lakewood",NA,NA,NA,"","","","Bill","White","William DeKova",185,72,"L","L","1956-05-07",1969-09-24,"whitb105","whitebi03",13,4,1673,5972,843,1706,278,65,202,870,103,68,596,927,70,28,39,45,82,1629,1530,40802,13015,966,115,1160,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"1b",0,1,0,0,0,0,0,0,0.285666443402545,1161,0.455458807769591,0.35085077548562,0.169792364367046,0.208344665956475
"whitede01",2,78,59,1,"Y",1847,12,2,"USA","NY","Caton",1939,7,7,"USA","IL","Aurora","Deacon","White","James Laurie",175,71,"L","R","1871-05-04",1890-10-04,"whitd102","whitede01",20,9,1560,6624,1140,2066,268,96,23,977,57,8,307,221,0,41,0,0,0,1619,0,0,4653,2333,1017,244,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3b",0,0,0,1,0,0,0,0,0.3118961352657,1679,0.391757246376812,0.346242111302352,0.0798611111111111,0.134052524383247
"whitede03",1,545,409,0,"N",1962,12,29,"Jamaica","Kingston","Kingston",NA,NA,NA,"","","","Devon","White","Devon Markes",170,73,"B","R","1985-09-02",2001-10-05,"whitd001","whitede03",17,6,1941,7344,1125,1934,378,71,208,846,346,98,541,1526,32,87,61,47,98,1868,1782,47183,4740,96,71,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"cf",0,0,0,0,0,0,1,0,0.263344226579521,1277,0.419117647058824,0.319491208380097,0.155773420479303,0.195267760110179
"whitefr01",1,470,353,18,"N",1950,9,4,"USA","MS","Greenville",NA,NA,NA,"","","","Frank","White","Frank",165,71,"R","R","1973-06-12",1990-09-30,"whitf001","whitefr01",18,1,2324,7859,912,2006,407,58,160,886,178,83,412,1035,27,30,101,65,156,2323,2151,56379,4942,6626,205,1459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,"2b",0,0,1,0,0,0,0,0,0.255248759384146,1381,0.382873139076218,0.292612957207746,0.127624379692073,0.162744669624655
"whiteje01",0,0,0,0,"N",1952,8,23,"USA","MA","Shirley",NA,NA,NA,"","","","Jerry","White","Jerome Cardell",164,70,"B","R","1974-09-16",1986-06-09,"whitj001","whiteje01",11,3,646,1196,155,303,50,9,21,109,57,28,148,174,7,7,7,9,13,409,234,7310,623,19,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cf",0,0,0,0,0,0,1,0,0.253344481605351,223,0.362876254180602,0.336764705882353,0.109531772575251,0.180607095343681
"whitema01",0,0,0,0,"N",1966,11,25,"USA","FL","Pensacola",NA,NA,NA,"","","","Mark","Whiten","Mark Anthony",210,75,"B","R","1990-07-12",2000-05-11,"whitm001","whitema01",11,8,940,3104,465,804,129,20,105,423,78,40,378,712,42,17,5,17,81,868,795,21689,1829,77,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rf",0,0,0,0,0,0,0,1,0.259020618556701,550,0.414948453608247,0.341012514220705,0.155927835051546,0.204328727691422
"whitero01",1,395,297,0,"N",1943,12,27,"USA","CA","Los Angeles",NA,NA,NA,"","","","Roy","White","Roy Hilton",160,70,"B","R","1965-09-07",1979-09-27,"whitr101","whitero01",15,1,1881,6650,964,1803,300,51,160,758,233,117,934,708,66,29,53,69,123,1652,1632,43459,3443,122,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,0.271127819548872,1292,0.403759398496241,0.360062483728196,0.132631578947368,0.20147893907563
"whitero02",1,569,427,0,"N",1972,2,23,"USA","GA","Milledgeville",NA,NA,NA,"","","","Rondell","White","Rondell Bernard",193,73,"R","R","1993-09-01",2007-09-30,"whitr001","whitero02",15,7,1474,5357,756,1519,296,34,198,768,94,47,360,925,21,88,5,42,143,1246,1216,31068,2569,50,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"lf",0,0,0,0,0,1,0,0,0.28355422811275,991,0.462385663617696,0.336411835129126,0.178831435504947,0.211569653278407
